,Unnamed: 0,Unnamed: 0.1,Participant,Day,Mood,Valence,Arousal,Activity,Screen,Calls,SMS,Entertainment,Finance,Communication,Games,Office,Social,Travel,Utilities,Weather,Target,Mood (t-1),Mood (t-2),Mood (t-3),Mood (t-4),Mood (t-5),Mood (t-6),Mood (t-10),Mood (t-28),Valence (t-1),Valence (t-2),Valence (t-3),Arousal (t-1),Arousal (t-2),Arousal (t-3),Activity (t-1),Activity (t-2),Activity (t-3),Screen (t-1),Screen (t-2),Screen (t-3)
342,472,472,7.0,61.0,6.666666666666668,1.0,-1.0,0.002604166666666669,263.8149998188016,0.0,0.0,0.0,0.0,36.584,0.0,0.0,204.482,0.0,0.0,0.0,0.0,6.8,7.4,7.2,7.0,6.666666666666668,5.75,6.333333333333332,7.0,1.0,1.0,1.0,-0.2,0.4,-0.4,0.04327761276924563,0.2218137298647596,0.18173800770308124,1968.681000471115,883.2579998970032,703.1720004081726
343,478,478,8.0,0.0,7.0,1.0,0.0,,3007.833998918533,3.0,1.0,1447.4560000000001,0.0,1221.0810000000004,0.0,2.113,0.0,0.0,2.02,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,479,479,8.0,1.0,7.0,0.6666666666666666,0.0,0.06284722222222221,4706.241000652313,0.0,0.0,4606.7649999999985,0.0,2687.0550000000007,0.0,13.309000000000001,122.568,193.317,1.003,3.02,6.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3007.833998918533,0.0,0.0
345,480,480,8.0,2.0,6.75,0.25,0.75,0.033333333333333305,7160.279999732974,0.0,1.0,35937.645000000004,0.0,3187.773,0.0,0.0,18.333,193.588,3.0539999999999994,0.0,7.25,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.06284722222222221,,0.0,4706.241000652313,3007.833998918533,0.0
346,481,481,8.0,3.0,7.25,0.5,0.5,0.07916666666666668,5929.984000682831,0.0,0.0,1067.735,54.492,3151.8010000000004,0.0,4.090999999999998,903.155,250.549,20.666999999999998,0.0,6.2,6.75,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,1.0,0.75,0.0,0.0,0.033333333333333305,0.06284722222222221,,7160.279999732974,4706.241000652313,3007.833998918533
347,482,482,8.0,4.0,6.2,-0.2,0.4,0.025694444444444447,7212.193001270291,1.0,0.0,3985.339,106.12,2417.235000000001,0.0,10.255999999999998,122.99900000000002,32.474000000000004,3.016,17.433,7.75,7.25,6.75,7.0,7.0,0.0,0.0,0.0,0.0,0.5,0.25,0.6666666666666666,0.5,0.75,0.0,0.07916666666666668,0.033333333333333305,0.06284722222222221,5929.984000682831,7160.279999732974,4706.241000652313
348,483,483,8.0,5.0,7.75,0.75,0.5,0.08631557618626584,8552.027000188831,3.0,2.0,2757.0009999999997,61.349,1505.181,0.0,1.004,318.847,0.0,75.99900000000002,0.0,7.8,6.2,7.25,6.75,7.0,7.0,0.0,0.0,0.0,-0.2,0.5,0.25,0.4,0.5,0.75,0.025694444444444447,0.07916666666666668,0.033333333333333305,7212.193001270291,5929.984000682831,7160.279999732974
349,484,484,8.0,6.0,7.8,0.8,-0.4,0.027083333333333348,4169.421998977661,1.0,0.0,2440.0,0.0,790.6519999999998,0.0,0.0,501.6170000000001,1.01,0.0,14.396,8.25,7.75,6.2,7.25,6.75,7.0,7.0,0.0,0.0,0.75,-0.2,0.5,0.5,0.4,0.5,0.08631557618626584,0.025694444444444447,0.07916666666666668,8552.027000188831,7212.193001270291,5929.984000682831
350,485,485,8.0,7.0,8.25,1.0,-0.25,0.07977843915343913,10467.484001874927,4.0,0.0,5631.858,56.07100000000001,2641.962,0.0,6.096,293.719,983.769,70.97200000000002,0.0,8.0,7.8,7.75,6.2,7.25,6.75,7.0,0.0,0.0,0.8,0.75,-0.2,-0.4,0.5,0.4,0.027083333333333348,0.08631557618626584,0.025694444444444447,4169.421998977661,8552.027000188831,7212.193001270291
351,486,486,8.0,8.0,8.0,1.0,-0.4,0.08229166666666668,7516.97699904442,5.0,0.0,3166.781,0.0,3478.2230000000004,0.0,0.0,188.847,157.702,3.242,0.0,7.75,8.25,7.8,7.75,6.2,7.25,6.75,0.0,0.0,1.0,0.8,0.75,-0.25,-0.4,0.5,0.07977843915343913,0.027083333333333348,0.08631557618626584,10467.484001874927,4169.421998977661,8552.027000188831
352,487,487,8.0,9.0,7.75,1.0,-1.0,0.11195652173913047,8669.2909989357,2.0,1.0,3177.558,21.601,3493.521,0.0,0.0,491.89300000000003,0.0,4.061,50.67,7.0,8.0,8.25,7.8,7.75,6.2,7.25,0.0,0.0,1.0,1.0,0.8,-0.4,-0.25,-0.4,0.08229166666666668,0.07977843915343913,0.027083333333333348,7516.97699904442,10467.484001874927,4169.421998977661
353,488,488,8.0,10.0,7.0,0.2,-0.2,0.08333333333333336,6808.904999494554,3.0,0.0,2077.0019999999995,97.282,3363.6079999999997,0.0,4.1,10.145,576.3829999999998,4.042999999999998,0.0,7.6,7.75,8.0,8.25,7.8,7.75,6.2,7.0,0.0,1.0,1.0,1.0,-1.0,-0.4,-0.25,0.11195652173913047,0.08229166666666668,0.07977843915343913,8669.2909989357,7516.97699904442,10467.484001874927
354,489,489,8.0,11.0,7.6,0.6,0.0,0.07986111111111115,12936.086001157757,5.0,0.0,4216.561,123.632,5259.525,0.0,0.0,107.098,137.18,5.0710000000000015,0.0,6.2,7.0,7.75,8.0,8.25,7.8,7.75,7.0,0.0,0.2,1.0,1.0,-0.2,-1.0,-0.4,0.08333333333333336,0.11195652173913047,0.08229166666666668,6808.904999494554,8669.2909989357,7516.97699904442
355,490,490,8.0,12.0,6.2,0.0,0.2,0.04138655462184872,3616.184999942783,2.0,0.0,1408.9720000000002,0.0,698.0930000000002,0.0,0.0,33.83,0.0,59.26199999999999,32.864000000000004,7.6,7.6,7.0,7.75,8.0,8.25,7.8,6.75,0.0,0.6,0.2,1.0,0.0,-0.2,-1.0,0.07986111111111115,0.08333333333333336,0.11195652173913047,12936.086001157757,6808.904999494554,8669.2909989357
356,491,491,8.0,13.0,7.6,0.6,0.0,0.18090277777777772,6119.871999502183,3.0,0.0,1529.534,97.29,2006.6190000000006,0.0,4.04,209.625,1508.7709999999993,0.0,0.0,7.25,6.2,7.6,7.0,7.75,8.0,8.25,7.25,0.0,0.0,0.6,0.2,0.2,0.0,-0.2,0.04138655462184872,0.07986111111111115,0.08333333333333336,3616.184999942783,12936.086001157757,6808.904999494554
357,492,492,8.0,14.0,7.25,0.75,-0.75,0.07604166666666666,6912.645999670028,3.0,1.0,2802.7140000000004,47.77200000000001,3102.534,175.019,0.0,166.31900000000005,275.00200000000007,3.0869999999999997,0.0,7.5,7.6,6.2,7.6,7.0,7.75,8.0,6.2,0.0,0.6,0.0,0.6,0.0,0.2,0.0,0.18090277777777772,0.04138655462184872,0.07986111111111115,6119.871999502183,3616.184999942783,12936.086001157757
358,493,493,8.0,15.0,7.5,0.75,0.0,0.11562500000000002,5465.093000888825,0.0,0.0,2117.323000000001,0.0,3022.079,80.992,1.012,109.2,0.0,1.007,0.0,6.8,7.25,7.6,6.2,7.6,7.0,7.75,7.75,0.0,0.75,0.6,0.0,-0.75,0.0,0.2,0.07604166666666666,0.18090277777777772,0.04138655462184872,6912.645999670028,6119.871999502183,3616.184999942783
359,494,494,8.0,16.0,6.8,0.8,-0.4,0.13888888888888892,7160.648002386095,0.0,0.0,3578.599,51.71,2888.572,0.0,4.025,260.428,0.0,22.32200000000001,24.224,6.2,7.5,7.25,7.6,6.2,7.6,7.0,7.8,0.0,0.75,0.75,0.6,0.0,-0.75,0.0,0.11562500000000002,0.07604166666666666,0.18090277777777772,5465.093000888825,6912.645999670028,6119.871999502183
360,495,495,8.0,17.0,6.2,0.0,-0.5,0.07812500000000004,5353.679001808166,0.0,0.0,1657.547,76.33800000000002,2635.4200000000005,0.0,3.043,301.159,348.162,0.0,90.352,7.2,6.8,7.5,7.25,7.6,6.2,7.6,8.25,0.0,0.8,0.75,0.75,-0.4,0.0,-0.75,0.13888888888888892,0.11562500000000002,0.07604166666666666,7160.648002386095,5465.093000888825,6912.645999670028
361,496,496,8.0,18.0,7.2,0.6,0.0,0.08645833333333333,4055.727000236513,0.0,1.0,17314.980999999992,160.191,1722.977,0.0,1.032,34.37100000000001,389.942,0.0,0.0,6.5,6.2,6.8,7.5,7.25,7.6,6.2,8.0,0.0,0.0,0.8,0.75,-0.5,-0.4,0.0,0.07812500000000004,0.13888888888888892,0.11562500000000002,5353.679001808166,7160.648002386095,5465.093000888825
362,497,497,8.0,19.0,6.5,0.25,0.25,0.034126984126984145,4303.101000308991,3.0,0.0,2041.4039999999993,23.372,1715.1350000000002,0.0,0.0,28.382,26.014,0.0,0.0,6.0,7.2,6.2,6.8,7.5,7.25,7.6,7.75,0.0,0.6,0.0,0.8,0.0,-0.5,-0.4,0.08645833333333333,0.07812500000000004,0.13888888888888892,4055.727000236513,5353.679001808166,7160.648002386095
363,498,498,8.0,20.0,6.0,0.0,0.75,0.03035714285714285,2158.587001562118,1.0,0.0,921.554,0.0,826.8670000000003,0.0,0.0,196.271,0.0,2.019,0.0,6.8,6.5,7.2,6.2,6.8,7.5,7.25,7.0,0.0,0.25,0.6,0.0,0.25,0.0,-0.5,0.034126984126984145,0.08645833333333333,0.07812500000000004,4303.101000308991,4055.727000236513,5353.679001808166
364,499,499,8.0,21.0,6.8,0.6,0.0,0.11428571428571425,5562.076999187466,0.0,0.0,690.9630000000002,23.749,765.3009999999997,0.0,0.0,0.0,598.908,0.0,0.0,7.0,6.0,6.5,7.2,6.2,6.8,7.5,7.6,0.0,0.0,0.25,0.6,0.75,0.25,0.0,0.03035714285714285,0.034126984126984145,0.08645833333333333,2158.587001562118,4303.101000308991,4055.727000236513
365,500,500,8.0,22.0,7.0,0.8,0.0,0.06944444444444445,2841.563000202179,2.0,0.0,1146.349,0.0,1664.717,0.0,0.0,0.0,0.0,59.098000000000006,0.0,6.0,6.8,6.0,6.5,7.2,6.2,6.8,6.2,0.0,0.6,0.0,0.25,0.0,0.75,0.25,0.11428571428571425,0.03035714285714285,0.034126984126984145,5562.076999187466,2158.587001562118,4303.101000308991
366,501,501,8.0,23.0,6.0,0.0,-0.8,0.1722222222222222,1216.8459997177122,0.0,1.0,273.882,0.0,503.457,0.0,0.0,0.0,411.041,1.008,0.0,5.8,7.0,6.8,6.0,6.5,7.2,6.2,7.6,0.0,0.8,0.6,0.0,0.0,0.0,0.75,0.06944444444444445,0.11428571428571425,0.03035714285714285,2841.563000202179,5562.076999187466,2158.587001562118
367,502,502,8.0,24.0,5.8,-0.2,-0.2,0.08333333333333319,823.1890001296997,1.0,1.0,482.67,0.0,186.68600000000004,0.0,5.029,0.0,77.72,0.0,0.0,6.0,6.0,7.0,6.8,6.0,6.5,7.2,7.25,0.0,0.0,0.8,0.6,-0.8,0.0,0.0,0.1722222222222222,0.06944444444444445,0.11428571428571425,1216.8459997177122,2841.563000202179,5562.076999187466
368,503,503,8.0,25.0,6.0,0.0,0.0,0.08854166666666669,1799.8969995975492,1.0,1.0,1042.797,148.776,595.632,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.8,6.0,7.0,6.8,6.0,6.5,7.5,0.0,-0.2,0.0,0.8,-0.2,-0.8,0.0,0.08333333333333319,0.1722222222222222,0.06944444444444445,823.1890001296997,1216.8459997177122,2841.563000202179
369,504,504,8.0,26.0,5.5,-0.25,-0.5,0.015584415584415588,588.7820003032683,0.0,0.0,419.4920000000001,0.0,262.839,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,5.8,6.0,7.0,6.8,6.0,6.8,0.0,0.0,-0.2,0.0,0.0,-0.2,-0.8,0.08854166666666669,0.08333333333333319,0.1722222222222222,1799.8969995975492,823.1890001296997,1216.8459997177122
370,505,505,8.0,27.0,7.0,0.75,0.0,0.11045653907496017,2211.4480004310603,1.0,1.0,651.998,36.512,1268.037,0.0,0.0,0.0,43.02400000000001,5.106999999999998,0.0,6.6,5.5,6.0,5.8,6.0,7.0,6.8,6.2,0.0,-0.25,0.0,-0.2,-0.5,0.0,-0.2,0.015584415584415588,0.08854166666666669,0.08333333333333319,588.7820003032683,1799.8969995975492,823.1890001296997
371,506,506,8.0,28.0,6.6,0.6,-1.2,0.11473829201101933,2364.162000179291,2.0,1.0,1488.692,80.219,516.495,0.0,72.352,38.117,22.127,3.011,0.0,8.0,7.0,5.5,6.0,5.8,6.0,7.0,7.2,7.0,0.75,-0.25,0.0,0.0,-0.5,0.0,0.11045653907496017,0.015584415584415588,0.08854166666666669,2211.4480004310603,588.7820003032683,1799.8969995975492
372,507,507,8.0,29.0,8.0,1.0,0.25,0.11314935064935065,1896.4769990444192,0.0,0.0,584.247,0.0,761.4939999999998,0.0,4.0280000000000005,36.476,475.38599999999997,0.0,0.0,6.25,6.6,7.0,5.5,6.0,5.8,6.0,6.5,7.0,0.6,0.75,-0.25,-1.2,0.0,-0.5,0.11473829201101933,0.11045653907496017,0.015584415584415588,2364.162000179291,2211.4480004310603,588.7820003032683
373,508,508,8.0,30.0,6.25,0.25,0.0,0.04154829545454543,421.08100032806396,0.0,0.0,208.97,0.0,248.21,0.0,0.0,267.892,61.328,0.0,0.0,6.5,8.0,6.6,7.0,5.5,6.0,5.8,6.0,6.75,1.0,0.6,0.75,0.25,-1.2,0.0,0.11314935064935065,0.11473829201101933,0.11045653907496017,1896.4769990444192,2364.162000179291,2211.4480004310603
374,509,509,8.0,31.0,6.5,0.5,-1.0,0.015309343434343441,848.1339998245236,2.0,0.0,554.882,32.886,66.779,0.0,0.0,0.0,0.0,2.205,0.0,6.6,6.25,8.0,6.6,7.0,5.5,6.0,6.8,7.25,0.25,1.0,0.6,0.0,0.25,-1.2,0.04154829545454543,0.11314935064935065,0.11473829201101933,421.08100032806396,1896.4769990444192,2364.162000179291
375,510,510,8.0,32.0,6.6,0.4,-0.2,0.06439393939393938,2612.3979995250684,15.0,0.0,1426.935,0.0,835.9220000000001,0.0,0.0,26.468000000000004,0.0,0.0,0.0,6.333333333333332,6.5,6.25,8.0,6.6,7.0,5.5,7.0,6.2,0.5,0.25,1.0,-1.0,0.0,0.25,0.015309343434343441,0.04154829545454543,0.11314935064935065,848.1339998245236,421.08100032806396,1896.4769990444192
376,511,511,8.0,33.0,6.333333333333332,0.3333333333333333,-0.3333333333333333,0.03922032828282828,2925.293999671936,2.0,2.0,1200.412,71.327,765.12,0.0,0.0,28.135,0.0,0.0,0.0,7.2,6.6,6.5,6.25,8.0,6.6,7.0,6.0,7.75,0.4,0.5,0.25,-0.2,-1.0,0.0,0.06439393939393938,0.015309343434343441,0.04154829545454543,2612.3979995250684,848.1339998245236,421.08100032806396
377,512,512,8.0,34.0,7.2,1.0,0.2,0.04203282828282828,763.8369996547698,5.0,0.0,422.545,0.0,302.9790000000001,0.0,0.0,0.0,4.024,0.0,5.032,7.25,6.333333333333332,6.6,6.5,6.25,8.0,6.6,5.8,7.8,0.3333333333333333,0.4,0.5,-0.3333333333333333,-0.2,-1.0,0.03922032828282828,0.06439393939393938,0.015309343434343441,2925.293999671936,2612.3979995250684,848.1339998245236
378,513,513,8.0,35.0,7.25,1.0,0.25,0.11581439393939395,1263.7550008296964,0.0,0.0,976.648,47.889,644.2679999999998,0.0,0.0,0.0,0.0,0.0,14.066,8.0,7.2,6.333333333333332,6.6,6.5,6.25,8.0,6.0,8.25,1.0,0.3333333333333333,0.4,0.2,-0.3333333333333333,-0.2,0.04203282828282828,0.03922032828282828,0.06439393939393938,763.8369996547698,2925.293999671936,2612.3979995250684
379,514,514,8.0,36.0,8.0,1.0,0.0,0.1102693602693603,1797.3450000286102,0.0,0.0,404.52,203.255,1051.7220000000002,0.0,0.0,8.226,0.0,0.0,25.462,6.25,7.25,7.2,6.333333333333332,6.6,6.5,6.25,5.5,8.0,1.0,1.0,0.3333333333333333,0.25,0.2,-0.3333333333333333,0.11581439393939395,0.04203282828282828,0.03922032828282828,1263.7550008296964,763.8369996547698,2925.293999671936
380,515,515,8.0,37.0,6.25,0.25,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,8.0,7.25,7.2,6.333333333333332,6.6,6.5,7.0,7.75,1.0,1.0,1.0,0.0,0.25,0.2,0.1102693602693603,0.11581439393939395,0.04203282828282828,1797.3450000286102,1263.7550008296964,763.8369996547698
381,516,516,8.0,38.0,6.6,0.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,6.25,8.0,7.25,7.2,6.333333333333332,6.6,6.6,7.0,0.25,1.0,1.0,-1.0,0.0,0.25,,0.1102693602693603,0.11581439393939395,0.0,1797.3450000286102,1263.7550008296964
382,517,517,8.0,39.0,6.75,0.5,-0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.6,6.25,8.0,7.25,7.2,6.333333333333332,8.0,7.6,0.6,0.25,1.0,0.0,-1.0,0.0,,,0.1102693602693603,0.0,0.0,1797.3450000286102
383,518,518,8.0,40.0,7.0,0.75,-0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,6.75,6.6,6.25,8.0,7.25,7.2,6.25,6.2,0.5,0.6,0.25,-0.5,0.0,-1.0,,,,0.0,0.0,0.0
384,519,519,8.0,41.0,7.5,0.75,-0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,7.0,6.75,6.6,6.25,8.0,7.25,6.5,7.6,0.75,0.5,0.6,-0.5,-0.5,0.0,,,,0.0,0.0,0.0
385,520,520,8.0,42.0,7.6,0.8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,7.5,7.0,6.75,6.6,6.25,8.0,6.6,7.25,0.75,0.75,0.5,-0.25,-0.5,-0.5,,,,0.0,0.0,0.0
386,521,521,8.0,43.0,7.75,0.75,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,7.6,7.5,7.0,6.75,6.6,6.25,6.333333333333332,7.5,0.8,0.75,0.75,0.0,-0.25,-0.5,,,,0.0,0.0,0.0
387,522,522,8.0,44.0,6.6,0.4,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.75,7.6,7.5,7.0,6.75,6.6,7.2,6.8,0.75,0.8,0.75,0.25,0.0,-0.25,,,,0.0,0.0,0.0
388,523,523,8.0,45.0,6.0,0.5,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,7.75,7.6,7.5,7.0,6.75,7.25,6.2,0.4,0.75,0.8,0.2,0.25,0.0,,,,0.0,0.0,0.0
389,549,549,9.0,0.0,5.5,-0.5,0.0,,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,550,550,9.0,12.0,7.0,1.0,-0.5,0.14829053656064528,6065.7110004425085,2.0,0.0,207.387,0.0,930.649,0.0,0.0,4393.594,0.0,5.052,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,551,551,9.0,13.0,6.75,0.75,0.0,0.1121886973180077,10478.017000198368,9.0,0.0,3861.542,0.0,2540.5709999999995,0.0,0.0,3569.373,0.0,14.169,0.0,6.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,0.0,0.14829053656064528,0.0,0.0,6065.7110004425085,0.0,0.0
392,552,552,9.0,14.0,6.75,1.0,1.0,0.12607506942792832,9956.59399938583,5.0,0.0,1001.0590000000003,0.0,1318.0680000000002,0.0,0.0,1167.0039999999995,101.118,8.120000000000001,0.0,5.8,6.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,-0.5,0.0,0.1121886973180077,0.14829053656064528,0.0,10478.017000198368,6065.7110004425085,0.0
393,553,553,9.0,15.0,5.8,0.25,-0.2,0.05000266928833759,3085.1560006141663,1.0,0.0,473.693,0.0,790.7080000000003,0.0,0.0,914.519,0.0,15.116999999999996,0.0,6.4,6.75,6.75,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.0,-0.5,0.12607506942792832,0.1121886973180077,0.14829053656064528,9956.59399938583,10478.017000198368,6065.7110004425085
394,554,554,9.0,16.0,6.4,0.4,0.4,0.07254649006645172,3845.6270000934614,1.0,0.0,411.65100000000007,11.04,633.707,11.03,17.189,939.671,772.3990000000003,0.0,0.0,6.4,5.8,6.75,6.75,7.0,0.0,0.0,0.0,0.0,0.25,1.0,0.75,-0.2,1.0,0.0,0.05000266928833759,0.12607506942792832,0.1121886973180077,3085.1560006141663,9956.59399938583,10478.017000198368
395,555,555,9.0,17.0,6.4,0.75,0.4,0.14079215484201238,8892.608999252321,2.0,0.0,751.2919999999998,55.378,2928.829,3.766,0.0,3253.437,68.07900000000001,0.0,0.0,6.0,6.4,5.8,6.75,6.75,7.0,0.0,0.0,0.0,0.4,0.25,1.0,0.4,-0.2,1.0,0.07254649006645172,0.05000266928833759,0.12607506942792832,3845.6270000934614,3085.1560006141663,9956.59399938583
396,556,556,9.0,18.0,6.0,0.3333333333333333,-0.4,0.14706022748475056,13215.448000431057,3.0,0.0,759.095,128.498,2319.867,0.0,397.502,2587.3720000000008,25.71,0.0,0.0,5.4,6.4,6.4,5.8,6.75,6.75,7.0,0.0,0.0,0.75,0.4,0.25,0.4,0.4,-0.2,0.14079215484201238,0.07254649006645172,0.05000266928833759,8892.608999252321,3845.6270000934614,3085.1560006141663
397,557,557,9.0,19.0,5.4,0.0,0.4,0.15734126984126984,10063.442001819609,3.0,0.0,1194.806,133.62,2760.7750000000005,0.0,848.0269999999998,4213.197,373.78600000000006,0.0,0.0,6.5,6.0,6.4,6.4,5.8,6.75,6.75,0.0,0.0,0.3333333333333333,0.75,0.4,-0.4,0.4,0.4,0.14706022748475056,0.14079215484201238,0.07254649006645172,13215.448000431057,8892.608999252321,3845.6270000934614
398,558,558,9.0,20.0,6.5,0.6666666666666666,0.75,0.13877989048726835,7406.303998708726,8.0,3.0,359.466,0.0,1244.954,0.0,525.137,2331.8979999999997,1689.1170000000006,0.0,0.0,6.2,5.4,6.0,6.4,6.4,5.8,6.75,0.0,0.0,0.0,0.3333333333333333,0.75,0.4,-0.4,0.4,0.15734126984126984,0.14706022748475056,0.14079215484201238,10063.442001819609,13215.448000431057,8892.608999252321
399,559,559,9.0,21.0,6.2,0.4,0.0,0.15029831343020306,4866.718000888825,3.0,1.0,1451.876,39.611,212.44,4.009,0.0,2087.2580000000007,214.084,0.0,0.0,6.25,6.5,5.4,6.0,6.4,6.4,5.8,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.75,0.4,-0.4,0.13877989048726835,0.15734126984126984,0.14706022748475056,7406.303998708726,10063.442001819609,13215.448000431057
400,560,560,9.0,22.0,6.25,0.75,0.25,0.08721111947339884,2818.029000282286,0.0,0.0,636.3249999999998,0.0,165.981,0.0,0.0,1061.8390000000004,346.34400000000005,0.0,0.0,6.4,6.2,6.5,5.4,6.0,6.4,6.4,7.0,0.0,0.4,0.6666666666666666,0.0,0.0,0.75,0.4,0.15029831343020306,0.13877989048726835,0.15734126984126984,4866.718000888825,7406.303998708726,10063.442001819609
401,561,561,9.0,23.0,6.4,1.0,0.2,0.12565511935667534,5998.457000255586,0.0,0.0,777.9910000000001,49.379,654.4440000000002,108.338,5.0360000000000005,2723.0260000000007,248.58500000000004,42.898,0.0,6.25,6.25,6.2,6.5,5.4,6.0,6.4,6.75,0.0,0.75,0.4,0.6666666666666666,0.25,0.0,0.75,0.08721111947339884,0.15029831343020306,0.13877989048726835,2818.029000282286,4866.718000888825,7406.303998708726
402,562,562,9.0,24.0,6.25,0.25,0.0,0.11765497159315708,7995.541000366211,2.0,0.0,1452.7679999999998,196.12099999999998,1390.59,0.0,98.882,3365.6450000000004,117.344,0.0,0.0,5.25,6.4,6.25,6.2,6.5,5.4,6.0,6.75,0.0,1.0,0.75,0.4,0.2,0.25,0.0,0.12565511935667534,0.08721111947339884,0.15029831343020306,5998.457000255586,2818.029000282286,4866.718000888825
403,563,563,9.0,25.0,5.25,-0.5,0.0,0.16551672904404247,11045.185998439787,0.0,0.0,2337.6539999999995,38.118,1768.8440000000005,179.81299999999996,179.947,3970.7790000000014,65.869,17.396,0.0,6.4,6.25,6.4,6.25,6.2,6.5,5.4,5.8,0.0,0.25,1.0,0.75,0.0,0.2,0.25,0.11765497159315708,0.12565511935667534,0.08721111947339884,7995.541000366211,5998.457000255586,2818.029000282286
404,564,564,9.0,26.0,6.4,0.6,0.2,0.13382078343157314,7782.513999700542,0.0,0.0,438.221,0.0,547.5509999999998,5.149,0.0,4960.509,0.0,0.0,0.0,6.6,5.25,6.25,6.4,6.25,6.2,6.5,6.4,0.0,-0.5,0.25,1.0,0.0,0.0,0.2,0.16551672904404247,0.11765497159315708,0.12565511935667534,11045.185998439787,7995.541000366211,5998.457000255586
405,565,565,9.0,27.0,6.6,1.0,-0.5,0.07151068346684088,4888.17499804497,2.0,0.0,381.99099999999993,0.0,169.195,0.0,0.0,2574.388,232.48200000000003,0.0,0.0,6.8,6.4,5.25,6.25,6.4,6.25,6.2,6.4,0.0,0.6,-0.5,0.25,0.2,0.0,0.0,0.13382078343157314,0.16551672904404247,0.11765497159315708,7782.513999700542,11045.185998439787,7995.541000366211
406,566,566,9.0,28.0,6.8,0.8,0.0,0.08403201429421403,7295.199000358579,0.0,0.0,673.54,0.0,1886.5420000000001,0.0,11.059,2253.308,597.0329999999999,12.068,0.0,5.6,6.6,6.4,5.25,6.25,6.4,6.25,6.0,5.5,1.0,0.6,-0.5,-0.5,0.2,0.0,0.07151068346684088,0.13382078343157314,0.16551672904404247,4888.17499804497,7782.513999700542,11045.185998439787
407,567,567,9.0,29.0,5.6,0.0,0.6,0.0953833249642272,8651.996002197266,3.0,0.0,1137.7169999999999,0.0,1637.8729999999996,0.0,45.218,4090.987,156.096,5.019,0.0,6.6,6.8,6.6,6.4,5.25,6.25,6.4,5.4,0.0,0.8,1.0,0.6,0.0,-0.5,0.2,0.08403201429421403,0.07151068346684088,0.13382078343157314,7295.199000358579,4888.17499804497,7782.513999700542
408,568,568,9.0,30.0,6.6,0.8,-0.4,0.08742418577600533,7834.323999404908,1.0,0.0,1671.033,22.081000000000003,1086.8190000000004,0.0,0.0,3227.479000000001,0.0,10.109,0.0,6.8,5.6,6.8,6.6,6.4,5.25,6.25,6.5,0.0,0.0,0.8,1.0,0.6,0.0,-0.5,0.0953833249642272,0.08403201429421403,0.07151068346684088,8651.996002197266,7295.199000358579,4888.17499804497
